name,badge,discount,old_price,price,product_url,brand
STARVIE AQUILA PRO 2025,Out of stock,,214.94,144.95,https://www.padelnuestro.com/int/starvie-aquila-pro-2025-114809-p,Starvie
STARVIE AQUILA 2025,Out of stock,,214.94,144.95,https://www.padelnuestro.com/int/starvie-aquila-2025-114810-p,Starvie
STARVIE ASTRUM 2025,Out of stock,,279.95,184.95,https://www.padelnuestro.com/int/starvie-astrum-2025-114812-p,Starvie
STARVIE RAPTOR PRO TOUCH 2025,Out of stock,,264.95,174.95,https://www.padelnuestro.com/int/starvie-raptor-pro-touch-2025-114824-p,Starvie
STARVIE TITANIA PRO 2025,Out of stock,,204.95,134.95,https://www.padelnuestro.com/int/starvie-titania-pro-2025-114827-p,Starvie
STARVIE TRITÓN PRO TOUCH 2025,Out of stock,,284.95,214.95,https://www.padelnuestro.com/int/starvie-triton-pro-touch-2025-114829-p,Starvie
STARVIE BASALTO PRO 2025,Out of stock,,249.95,224.95,https://www.padelnuestro.com/int/starvie-basalto-pro-2025-114813-p,Starvie
STARVIE BASALTO 2025,Out of stock,,249.95,184.95,https://www.padelnuestro.com/int/starvie-basalto-2025-114814-p,Starvie
STARVIE METHEORA PRO TOUCH 2025,Out of stock,,259.94,169.95,https://www.padelnuestro.com/int/starvie-metheora-pro-touch-2025-114823-p,Starvie
STARVIE METHEORA DUAL 2025,Out of stock,,259.94,189.95,https://www.padelnuestro.com/int/starvie-metheora-dual-2025-114822-p,Starvie
STARVIE RAPTOR 2025,Out of stock,,264.95,174.95,https://www.padelnuestro.com/int/starvie-raptor-2025-114825-p,Starvie
STARVIE TITANIA LITE 2025,Out of stock,,204.95,134.95,https://www.padelnuestro.com/int/starvie-titania-lite-2025-114826-p,Starvie
STARVIE TRITÓN PRO 2025,Out of stock,,284.95,174.95,https://www.padelnuestro.com/int/starvie-triton-pro-2025-114828-p,Starvie
STARVIE TRITON 2025,Out of stock,,284.95,174.95,https://www.padelnuestro.com/int/starvie-triton-2025-114830-p,Starvie
Starvie Triton Soft,Out of stock,,252.95,179.95,https://www.padelnuestro.com/int/starvie-triton-soft-112026-p,Starvie
Starvie Aquila Pro 2024,Out of stock,,203.95,109.95,https://www.padelnuestro.com/int/starvie-aquila-pro-2024-112005-p,Starvie
Starvie Aquila Ultra Speed Soft 2024,Out of stock,,203.95,129.95,https://www.padelnuestro.com/int/starvie-aquila-ultra-speed-soft-2024-112007-p,Starvie
STARVIE CORVUS COLUMNS,Out of stock,,179.99,109.95,https://www.padelnuestro.com/int/starvie-corvus-columns-104426-p,Starvie
GOLD STAR VIE BASALT CARBON PADEL RACKET,Out of stock,,309.95,99.95,https://www.padelnuestro.com/int/star-vie-basalto-carbon-oro-19094-p,Starvie
STAR VIE METHEORA WARRIOR 2022,Out of stock,,379.90,74.95,https://www.padelnuestro.com/int/star-vie-metheora-warrior-2022-26517-p,Starvie
Star Vie Metheora Warrior,Out of stock,,364.99,129.95,https://www.padelnuestro.com/int/star-vie-metheora-warrior-30452-p,Starvie
Wilson Bela V3 WR186511U,,,,259.94,https://www.padelnuestro.com/int/pala-wilson-bela-v3-wr186511u,Wilson
Wilson Bela LS V3,,,,209.95,https://www.padelnuestro.com/int/wilson-bela-ls-v3,Wilson
WILSON DEFY PRO V1 PADEL 2025,,32,330.00,224.95,https://www.padelnuestro.com/int/wilson-defy-pro-v1-padel-2025,Wilson
WILSON DEFY V1 2025,,32,279.95,189.95,https://www.padelnuestro.com/int/wilson-defy-v1-2025,Wilson
WILSON DEFY LS V1 2025,,30,230.00,159.95,https://www.padelnuestro.com/int/wilson-defy-ls-v1-padel-2-2025,Wilson
WILSON PRO STAFF V2 TEAM BLACK AND RED,,72,160.00,44.95,https://www.padelnuestro.com/int/wilson-pro-staff-v2-team-black-and-red-27960-p,Wilson
WILSON BELA PRO PADEL V2.5,,35,339.95,219.95,https://www.padelnuestro.com/int/wilson-bela-pro-padel-v2-5-111818-p,Wilson
WILSON BLADE PRO V3 V3 PADEL,,34,289.95,189.95,https://www.padelnuestro.com/int/wilson-blade-pro-v3-v3-padel-113593-p,Wilson
WILSON PRO STAFF V2 TEAM,,72,160.00,44.95,https://www.padelnuestro.com/int/wilson-pro-staff-v2-team-27961-p,Wilson
WILSON BELA TEAM V2 RED,,61,219.95,84.95,https://www.padelnuestro.com/int/wilson-bela-team-v2-red-105139-p,Wilson
WILSON PRO STAFF ELITE V2,,39,220.00,134.95,https://www.padelnuestro.com/int/wilson-pro-staff-elite-v2-27959-p,Wilson
WILSON BELA PRO PADEL 2,Exclusive,54,349.95,159.95,https://www.padelnuestro.com/int/wilson-bela-pro-padel-2-30431-p,Wilson
WILSON OPTIX V1 BLACK PADEL 2,,30,99.95,69.95,https://www.padelnuestro.com/int/wilson-optix-v1-black-padel-2,Wilson
WILSON JUICE 2,,64,140.00,49.95,https://www.padelnuestro.com/int/wilson-juice-2,Wilson
WILSON BLADE TEAM V2 BLACK,,64,140.00,49.95,https://www.padelnuestro.com/int/wilson-blade-team-v2-black-27951-p,Wilson
WILSON BELA PRO V2,,60,374.95,149.95,https://www.padelnuestro.com/int/wilson-bela-pro-v2-105138-p,Wilson
WILSON CARBON FORCE PRO PADEL CARBON BLACK AND GREEN,Exclusive,60,249.00,99.95,https://www.padelnuestro.com/int/wilson-carbon-force-pro-padel-carbon-black-and-green-10913-p,Wilson
WILSON BELA ELITE PADEL 2,,55,310.00,139.95,https://www.padelnuestro.com/int/wilson-bela-elite-padel-2-30302-p,Wilson
WILSON OPTIX V1 WHITE PADEL 2,,30,99.95,69.95,https://www.padelnuestro.com/int/wilson-optix-v1-white-padel-2,Wilson
WILSON BLADE V3 PADEL,,34,249.95,164.95,https://www.padelnuestro.com/int/wilson-blade-v3-padel-113594-p,Wilson
WILSON BLADE LS V3  PADEL 2,,35,200.00,129.95,https://www.padelnuestro.com/int/wilson-blade-ls-v3-padel-2-113569-p,Wilson
Wilson Bela Pro V3 2025,Out of stock,,,309.95,https://www.padelnuestro.com/int/pala-wilson-bela-pro-v3-wr186411u,Wilson
WILSON CARBON FORCE PRO GOLD LTD,Out of stock,,249.00,75.95,https://www.padelnuestro.com/int/wilson-carbon-force-pro-gold-ltd-30432-p,Wilson
WILSON BLADE PRO PADEL V2 2 BLACK AND GREEN,Out of stock,,289.95,169.95,https://www.padelnuestro.com/int/wilson-blade-pro-padel-v2-2-black-and-green-27948-p,Wilson
WILSON BLADE LT PADEL 2,Out of stock,,260.00,104.95,https://www.padelnuestro.com/int/wilson-blade-lt-padel-2-27953-p,Wilson
Wilson ULTRA Elite V2 Padel,Out of stock,,190.00,104.95,https://www.padelnuestro.com/int/wilson-ultra-elite-v2-padel-27945-p,Wilson
WILSON BLADE TEAM V2,Out of stock,,140.00,39.95,https://www.padelnuestro.com/int/wilson-blade-team-v2-27952-p,Wilson
WILSON BELA TEAM PADEL 2,Out of stock,,220.00,89.95,https://www.padelnuestro.com/int/wilson-bela-team-padel-2-30303-p,Wilson
WILSON PRO STAFF V2 PADEL ALT 2,Out of stock,,315.00,89.95,https://www.padelnuestro.com/int/wilson-pro-staff-v2-padel-alt-2-27958-p,Wilson
WILSON PRO STAFF LT V2,Out of stock,,249.95,89.95,https://www.padelnuestro.com/int/wilson-pro-staff-lt-v2-27956-p,Wilson
WILSON BELA LT V2 WHITE,Out of stock,,340.00,159.95,https://www.padelnuestro.com/int/wilson-bela-lt-v2-white-105137-p,Wilson
WILSON BLADE ELITE V2,Out of stock,,210.00,84.95,https://www.padelnuestro.com/int/wilson-blade-elite-v2-27950-p,Wilson
WILSON INTRIGUE BLACK,Out of stock,,109.95,44.95,https://www.padelnuestro.com/int/wilson-intrigue-black-113173-p,Wilson
WILSON FIERCE ELITE 2 2025,,,140.00,44.95,https://www.padelnuestro.com/int/wilson-fierce-elite-2-2025,Wilson
WILSON BURN TEAM 2 2025,,,140.00,44.95,https://www.padelnuestro.com/int/wilson-burn-team-2-2025,Wilson
WILSON BELA LT V2.5 PADEL,Out of stock,,269.95,169.95,https://www.padelnuestro.com/int/wilson-bela-lt-v2-5-padel-111817-p,Wilson
WILSON BELA ELITE V2.5 PADEL,Out of stock,,229.95,149.95,https://www.padelnuestro.com/int/wilson-bela-elite-v2-5-padel-111816-p,Wilson
WILSON BELA JUNIOR,Out of stock,,119.95,54.95,https://www.padelnuestro.com/int/wilson-bela-junior-105356-p,Wilson
WILSON BELA ELITE V2 RED,Out of stock,,310.00,109.95,https://www.padelnuestro.com/int/wilson-bela-elite-v2-red-105136-p,Wilson
ADIDAS X-TREME BLACK/GOLD,Exclusive,73,219.95,59.95,https://www.padelnuestro.com/int/adidas-x-treme-black-gold-30448-p,Adidas
Adidas Metalbone Pro Edt 2025,,,,424.95,https://www.padelnuestro.com/int/pala-adidas-metalbone-pro-edt-2025-ar1aa4u11,Adidas
ADIDAS METALBONE 09 2025,,39,219.95,134.95,https://www.padelnuestro.com/int/adidas-metalbone-09-2025,Adidas
ADIDAS METALBONE HRD+ 3.4 2025,,24,390.00,294.95,https://www.padelnuestro.com/int/pala-adidas-metalbone-hrd-3-4-ar1aa1u22,Adidas
ADIDAS METALBONE 3.4 2025 - ALE GALÁN,,24,390.00,294.95,https://www.padelnuestro.com/int/adidas-metalbone-3-4-2025,Adidas
ADIDAS METALBONE CTRL 3.4 2025,,26,390.00,289.95,https://www.padelnuestro.com/int/adidas-metalbone-ctrl-3-4-2025,Adidas
ADIDAS METALBONE CARBON CTRL 3.4 2025,,31,260.00,179.95,https://www.padelnuestro.com/int/pala-adidas-metalbone-carbon-ctrl-3-4-ar1ca1u45,Adidas
ADIDAS METALBONE YOUTH 3.4 2025,,22,114.95,89.95,https://www.padelnuestro.com/int/adidas-metalbone-youth-3-4-2025,Adidas
ADIDAS ADIPOWER MULTIWEIGHT CTRL 3.4 2025,,25,400.00,299.95,https://www.padelnuestro.com/int/adidas-adipower-multiweight-ctrl-3-4-2025,Adidas
ADIDAS CROSS IT 3.4 2025,,24,349.95,264.95,https://www.padelnuestro.com/int/adidas-cross-lt-3-4-2025,Adidas
ADIDAS CROSS IT CTRL 3.4 2025,,43,350.00,199.95,https://www.padelnuestro.com/int/adidas-cross-lt-ctrl-3-4-2025,Adidas
ADIDAS METALBONE TEAM 3.4 2025,,25,200.00,149.95,https://www.padelnuestro.com/int/adidas-metalbone-team-3-4-2025,Adidas
ADIDAS METALBONE TEAM LIGHT 3.4 2025,,30,200.00,139.95,https://www.padelnuestro.com/int/pala-adidas-metalbone-team-light-3-4-ar2ca0u45,Adidas
ADIDAS ADIPOWER CARBON CTRL 2025,,24,270.00,204.95,https://www.padelnuestro.com/int/adidas-adipower-carbon-ctrl-2025,Adidas
ADIDAS ADIPOWER CARBON LIGHT 2025,,24,270.00,204.95,https://www.padelnuestro.com/int/adidas-adipower-carbon-light-2025,Adidas
ADIDAS METALBONE CTRL 3.3 2024,,54,379.95,174.95,https://www.padelnuestro.com/int/adidas-metalbone-ctrl-3-3-2024-110144-p,Adidas
ADIDAS ADIPOWER MULTIWEIGHT CTRL 3.3,,55,399.95,179.95,https://www.padelnuestro.com/int/adidas-adipower-multiweight-ctrl-3-3-110130-p,Adidas
ADIDAS ADIPOWER MULTIWEIGHT 3.3,,55,399.95,179.95,https://www.padelnuestro.com/int/adidas-adipower-multiweight-3-3-110129-p,Adidas
ADIDAS ADIPOWER CTRL MTW PRO EDT BY ALEX RUIZ,,49,450.00,229.95,https://www.padelnuestro.com/int/adidas-adipower-ctrl-mtw-pro-edt-by-alex-ruiz-112032-p,Adidas
ADIDAS METALBONE 3.3 2024 - ALE GALÁN,,51,379.95,184.95,https://www.padelnuestro.com/int/adidas-metalbone-3-3-2024-110141-p,Adidas
ADIDAS METALBONE HRD+,,50,389.95,194.95,https://www.padelnuestro.com/int/adidas-metalbone-hrd-110145-p,Adidas
ADIDAS METALBONE CARBON CTRL 3.3 2024,,50,259.95,129.95,https://www.padelnuestro.com/int/adidas-metalbone-carbon-ctrl-3-3-2024-110143-p,Adidas
ADIDAS METALBONE CARBON 3.3 2024,,50,259.95,129.95,https://www.padelnuestro.com/int/adidas-metalbone-carbon-3-3-2024-110142-p,Adidas
ADIDAS CROSS IT CTRL,,56,349.95,154.95,https://www.padelnuestro.com/int/adidas-cross-it-ctrl-110133-p,Adidas
ADIDAS CROSS IT TEAM LIGHT 2025,,25,180.00,134.95,https://www.padelnuestro.com/int/adidas-cross-it-team-light-2025,Adidas
ADIDAS CROSS IT CARBON CTRL 2025,,38,279.99,174.95,https://www.padelnuestro.com/int/adidas-cross-lt-carbon-ctrl-2025,Adidas
ADIDAS MATCH BLACK 3.4 2025,,27,74.95,54.95,https://www.padelnuestro.com/int/adidas-match-black-3-4-2025,Adidas
ADIDAS MATCH LIGHT 3.4 2025,,27,74.95,54.95,https://www.padelnuestro.com/int/adidas-match-light-3-4-2025,Adidas
ADIDAS MATCH BLUE 3.4 2025,,27,74.95,54.95,https://www.padelnuestro.com/int/adidas-match-blue-3-4-2025,Adidas
ADIDAS DRIVE BLACK 3.4 2025,,25,79.95,59.95,https://www.padelnuestro.com/int/adidas-adidas-drive-black-3-4-2025,Adidas
ADIDAS DRIVE GREY 3.4 2025,,38,79.95,49.95,https://www.padelnuestro.com/int/adidas-adidas-drive-grey-3-4-2025,Adidas
ADIDAS CROSS IT TEAM 2025,,25,179.95,134.95,https://www.padelnuestro.com/int/pala-adidas-cross-lt-team-ar2aa1u23,Adidas
ADIDAS RX SERIES LIME 3.4 2025,,38,120.00,74.95,https://www.padelnuestro.com/int/adidas-rx-series-lime-3-4-2025,Adidas
ADIDAS RX SERIES LIGHT 3.4 2025,,25,120.00,89.95,https://www.padelnuestro.com/int/adidas-rx-series-light-3-4-2025,Adidas
ADIDAS ADIPOWER GREENPADEL 2022,,50,230.00,114.95,https://www.padelnuestro.com/int/adidas-adipower-greenpadel-2022-25661-p,Adidas
ADIDAS X5 ULTIMATE RED,Exclusive,74,229.95,59.95,https://www.padelnuestro.com/int/adidas-x5-ultimate-red-29988-p,Adidas
ADIDAS ADIPOWER CTRL LITE 3.1 2022,,39,205.00,124.95,https://www.padelnuestro.com/int/adidas-adipower-ctrl-lite-3-1-2022-25666-p,Adidas
WOMEN’S ADIDAS RADOGAR PADEL RACKET,Exclusive,68,219.95,69.95,https://www.padelnuestro.com/int/women-s-adidas-radogar-padel-racket-23575-p,Adidas
ADIDAS RADOGAR ATTK,Exclusive,70,219.95,64.95,https://www.padelnuestro.com/int/adidas-radogar-attk-22963-p,Adidas
ADIDAS X5 ULTIMATE YELLOW,Exclusive,74,229.95,59.95,https://www.padelnuestro.com/int/adidas-x5-ultimate-yellow-29989-p,Adidas
ADIDAS MATCH LTD,Exclusive,33,89.95,59.95,https://www.padelnuestro.com/int/adidas-match-ltd-22962-p,Adidas
ADIDAS X-TREME WHITE GOLD PADEL RACKET,Exclusive,73,220.00,59.95,https://www.padelnuestro.com/int/adidas-x-treme-white-gold-padel-racket-30000-p,Adidas
ADIDAS METALBONE GREENPADEL 2022,,50,240.00,119.95,https://www.padelnuestro.com/int/adidas-metalbone-greenpadel-2022-25656-p,Adidas
ADIDAS X-TREME ORANGE BLACK,Exclusive,73,219.95,59.95,https://www.padelnuestro.com/int/adidas-x-treme-orange-black-30446-p,Adidas
BLACK AND WHITE ADIDAS X-TREME PADEL RACKET,Exclusive,73,220.00,59.95,https://www.padelnuestro.com/int/black-and-white-adidas-x-treme-padel-racket-29993-p,Adidas
ADIDAS XTREME BLACK LIMA,Exclusive,73,219.95,59.95,https://www.padelnuestro.com/int/adidas-xtreme-black-lima-31634-p,Adidas
ADIDAS  ADIPOWER CTRL MTW PRO EDT 2025,,,,449.95,https://www.padelnuestro.com/int/pala-adidas-adipower-ctrl-mtw-pro-edt-2025-ar1ca8u16,Adidas
racket Adidas Cross IT Pro Edt 2025 AR1CA9U18,,,,359.95,https://www.padelnuestro.com/int/pala-adidas-cross-it-pro-edt-2025-ar1ca9u18,Adidas
ADIDAS CROSS IT LIGHT 3.4 2025,Out of stock,,299.95,224.95,https://www.padelnuestro.com/int/adidas-cross-it-light-3-4-2025,Adidas
ADIDAS CROSS IT LIGHT,Out of stock,,299.95,159.95,https://www.padelnuestro.com/int/adidas-cross-it-light-110134-p,Adidas
ADIDAS MATCH 3.3 BLACK RED 2024,Out of stock,,74.95,54.95,https://www.padelnuestro.com/int/adidas-match-3-3-black-red-2024-110139-p,Adidas
ADIDAS MATCH LIGHT 3.3 2024,Out of stock,,74.95,54.95,https://www.padelnuestro.com/int/adidas-match-light-3-3-2024-110140-p,Adidas
ADIDAS ADIPOWER LIGHT 3.3,Out of stock,,219.95,129.95,https://www.padelnuestro.com/int/adidas-adipower-light-3-3-110128-p,Adidas
ADIDAS ADIPOWER JUNIOR 3.4 2024,Out of stock,,75.00,59.95,https://www.padelnuestro.com/int/adidas-adipower-junior-3-4-2024,Adidas
ADIDAS METALBONE YOUTH 3.3 2024,Out of stock,,114.95,69.95,https://www.padelnuestro.com/int/adidas-metalbone-youth-3-3-2024-110148-p,Adidas
ADIDAS METALBONE TEAM 3.3 2024,Out of stock,,199.95,119.95,https://www.padelnuestro.com/int/adidas-metalbone-team-3-3-2024-110146-p,Adidas
ADIDAS METALBONE HRD 2022,Out of stock,,380.00,149.95,https://www.padelnuestro.com/int/adidas-metalbone-hrd-2022-25654-p,Adidas
ADIDAS MATCH 3.3 BLACK LIME 2024,Out of stock,,74.95,54.95,https://www.padelnuestro.com/int/adidas-match-3-3-black-lime-2024-110138-p,Adidas
ADIDAS X-TREME PINK PADEL RACKET,Out of stock,,219.95,59.95,https://www.padelnuestro.com/int/adidas-x-treme-pink-padel-racket-29998-p,Adidas
ADIDAS ADIPOWER MULTIWEIGHT MASTER LTD 2023,Out of stock,,449.95,239.95,https://www.padelnuestro.com/int/adidas-adipower-multiweight-master-ltd-2023-108775-p,Adidas
ADIDAS RX CARBON 2023,Out of stock,,179.95,99.95,https://www.padelnuestro.com/int/catalog/product/view/id/5374/s/adidas-rx-carbon-2023-32313-p/category/26/,Adidas
ADIDAS METALBONE CTRL 3.2 2023,Out of stock,,379.95,149.95,https://www.padelnuestro.com/int/adidas-metalbone-ctrl-3-2-2023-32300-p,Adidas
ADIDAS RX 2000 LIGHT 2023,Out of stock,,129.95,64.95,https://www.padelnuestro.com/int/catalog/product/view/id/5376/s/adidas-rx-2000-light-2023-32315-p/category/26/,Adidas
ADIDAS GREENPADEL RK1CC7U15 GREEN,Out of stock,,210.00,99.95,https://www.padelnuestro.com/int/adidas-greenpadel-rk1cc7u15-green,Adidas
